2025-01-13 17:17:04,379 - INFO - Settings:
2025-01-13 17:17:04,379 - INFO -  - Train images path: mixed/dataset/yolo_format/train/images
2025-01-13 17:17:04,379 - INFO -  - Train labels path: mixed/dataset/yolo_format/train/labels
2025-01-13 17:17:04,379 - INFO -  - Test images path: mixed/dataset/yolo_format/test/images
2025-01-13 17:17:04,379 - INFO -  - Test labels path: mixed/dataset/yolo_format/test/labels
2025-01-13 17:17:04,379 - INFO -  - Validation images path: mixed/dataset/yolo_format/valid/images
2025-01-13 17:17:04,379 - INFO -  - Validation labels path: mixed/dataset/yolo_format/valid/labels
2025-01-13 17:17:04,379 - INFO -  - Model name: yolo11n.pt
2025-01-13 17:17:04,379 - INFO -  - Epochs: 300
2025-01-13 17:17:04,379 - INFO -  - Image size: 640x640
2025-01-13 17:17:04,379 - INFO -  - Image Channels: 3
2025-01-13 17:17:04,379 - INFO -  - Device: cuda
2025-01-13 17:17:04,379 - INFO -  - Patience: 100
2025-01-13 17:17:04,379 - INFO -  - Batch size: 16
2025-01-13 17:17:04,379 - INFO -  - Optimizer: AdamW
2025-01-13 17:17:04,379 - INFO -  - Initial Learning rate: 0.0001
2025-01-13 17:17:04,379 - INFO -  - Weight decay: 0.0001
2025-01-13 17:17:04,379 - INFO -  - Seed: 0
2025-01-13 17:17:04,379 - INFO - Starting model training
2025-01-13 17:17:07,444 - DEBUG - Loaded backend agg version v2.2.
2025-01-13 17:17:07,461 - DEBUG - findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=11.0.
2025-01-13 17:17:07,466 - DEBUG - findfont: score(FontEntry(fname='/home/goncalolsilva@av.it.pt/work/pedestrian_traffic_assistant/venv/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-BoldOblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-01-13 17:17:07,467 - DEBUG - findfont: score(FontEntry(fname='/home/goncalolsilva@av.it.pt/work/pedestrian_traffic_assistant/venv/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniBolIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-01-13 17:17:07,467 - DEBUG - findfont: score(FontEntry(fname='/home/goncalolsilva@av.it.pt/work/pedestrian_traffic_assistant/venv/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-01-13 17:17:07,467 - DEBUG - findfont: score(FontEntry(fname='/home/goncalolsilva@av.it.pt/work/pedestrian_traffic_assistant/venv/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFourSymReg.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-01-13 17:17:07,467 - DEBUG - findfont: score(FontEntry(fname='/home/goncalolsilva@av.it.pt/work/pedestrian_traffic_assistant/venv/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans-BoldOblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 3.335
2025-01-13 17:17:07,467 - DEBUG - findfont: score(FontEntry(fname='/home/goncalolsilva@av.it.pt/work/pedestrian_traffic_assistant/venv/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralBol.ttf', name='STIXGeneral', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-01-13 17:17:07,467 - DEBUG - findfont: score(FontEntry(fname='/home/goncalolsilva@av.it.pt/work/pedestrian_traffic_assistant/venv/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerifDisplay.ttf', name='DejaVu Serif Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-01-13 17:17:07,467 - DEBUG - findfont: score(FontEntry(fname='/home/goncalolsilva@av.it.pt/work/pedestrian_traffic_assistant/venv/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizThreeSymReg.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-01-13 17:17:07,467 - DEBUG - findfont: score(FontEntry(fname='/home/goncalolsilva@av.it.pt/work/pedestrian_traffic_assistant/venv/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans-Bold.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 2.335
2025-01-13 17:17:07,467 - DEBUG - findfont: score(FontEntry(fname='/home/goncalolsilva@av.it.pt/work/pedestrian_traffic_assistant/venv/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-Oblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-01-13 17:17:07,467 - DEBUG - findfont: score(FontEntry(fname='/home/goncalolsilva@av.it.pt/work/pedestrian_traffic_assistant/venv/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
